id,ping,download,upload,server_id,server_name,server_host,url,scheduled,failed,created_at,updated_at
1406,4.582,170.04328,356.793264,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/25f0141d-adef-4b94-abe9-1834ac004b63,1,0,"2022-01-20 00:16:24","2022-01-20 00:16:24"
1407,18.158,149.064416,357.48316,27031,"BELD Broadband",speedtest.beld.net:8080,https://www.speedtest.net/result/c/fb06e63d-3988-4a0b-be33-5242be1caf60,1,0,"2022-01-20 00:18:30","2022-01-20 00:18:30"
1408,5.126,193.768288,357.419808,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/09987635-2db2-4314-b810-d0c073181949,1,0,"2022-01-20 00:20:26","2022-01-20 00:20:26"
1409,4.927,165.600632,357.68756,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/524ba38f-da89-4bde-9e3e-d8cc63d0f2e8,1,0,"2022-01-20 00:22:28","2022-01-20 00:22:28"
1410,9.455,183.602104,355.540128,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/51dfb63c-2777-4bb3-a38e-6184208e9d2c,1,0,"2022-01-20 00:24:21","2022-01-20 00:24:21"
1411,4.856,173.685896,356.721224,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/4d072ef5-fa75-4ec2-a40a-e026e9a8bb63,1,0,"2022-01-20 00:26:31","2022-01-20 00:26:31"
1412,10.452,172.273504,349.844952,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/b6733286-8d9e-4234-ae57-904df89d7cf8,1,0,"2022-01-20 00:28:28","2022-01-20 00:28:28"
1413,11.709,130.416208,352.97904,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/2440347f-12e1-47f7-9924-17f40b92d721,1,0,"2022-01-20 00:30:27","2022-01-20 00:30:27"
1414,15.66,169.122304,350.12408,4920,"Norwood Light Broadband",speedtest.norwoodlight.com:8080,https://www.speedtest.net/result/c/31b33557-c3b5-4165-b1be-5bc3ffbde2d6,1,0,"2022-01-20 00:32:29","2022-01-20 00:32:29"
1415,7.948,109.917864,332.685808,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/182eab31-34b6-449b-b9d8-3ac40a3d99e1,1,0,"2022-01-20 00:34:29","2022-01-20 00:34:29"
1416,13.643,141.870216,343.102856,27031,"BELD Broadband",speedtest.beld.net:8080,https://www.speedtest.net/result/c/0b2707c3-6cc6-4fc9-acd9-18c92f0fda38,1,0,"2022-01-20 00:36:33","2022-01-20 00:36:33"
1417,13.75,145.680248,357.778032,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/97c98dc5-7cb9-4f11-a565-e1f294f0cc0a,1,0,"2022-01-20 00:38:30","2022-01-20 00:38:30"
1418,4.942,148.956992,358.268424,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/2e8b3e4b-ee6e-4f92-b652-69d1fa6f633f,1,0,"2022-01-20 00:40:27","2022-01-20 00:40:27"
1419,27.139,92.613976,357.513552,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/76e7f255-19ff-4e75-9e3e-f85471768cfc,1,0,"2022-01-20 00:42:28","2022-01-20 00:42:28"
1420,17.44,90.014328,360.950752,12530,"Granite State Communications",gstnetworks.net:8080,https://www.speedtest.net/result/c/a77e5beb-abb5-4438-bdcf-9859eb5dd3af,1,0,"2022-01-20 00:44:30","2022-01-20 00:44:30"
1421,45.048,84.614808,355.638416,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/de6714be-0f11-48c7-ae05-40a0d1d06d8b,1,0,"2022-01-20 00:46:30","2022-01-20 00:46:30"
1422,51.328,25.61948,362.591624,27031,"BELD Broadband",speedtest.beld.net:8080,https://www.speedtest.net/result/c/3ab1cde3-2aae-4ee5-8b89-cfd4ab8aec82,1,0,"2022-01-20 00:48:29","2022-01-20 00:48:29"
1423,62.499,21.606584,353.286,4920,"Norwood Light Broadband",speedtest.norwoodlight.com:8080,https://www.speedtest.net/result/c/aee290a3-97cf-42f6-9b15-6b86790e2e9c,1,0,"2022-01-20 00:50:35","2022-01-20 00:50:35"
1424,43.808,40.881336,368.046512,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/3d3bf9d5-939d-49b4-9bbc-48ee1bed0c71,1,0,"2022-01-20 00:52:36","2022-01-20 00:52:36"
1425,91.778,16.360688,351.971256,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/bb542839-2a1f-4dca-b4a9-6b812207442f,1,0,"2022-01-20 00:54:34","2022-01-20 00:54:34"
1426,47.583,34.969736,355.529976,12530,"Granite State Communications",gstnetworks.net:8080,https://www.speedtest.net/result/c/b154e57c-9925-4080-8692-24e96013a220,1,0,"2022-01-20 00:56:34","2022-01-20 00:56:34"
1427,81.952,47.396512,359.464224,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/a1628efd-e8ad-4837-9a67-3972dd0e7a83,1,0,"2022-01-20 00:58:30","2022-01-20 00:58:30"
1428,50.323,35.175792,359.422184,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/914d3f72-1b2b-4417-a4d1-0e6ca9258d66,1,0,"2022-01-20 01:00:41","2022-01-20 01:00:41"
1429,42.272,14.086344,356.93316,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/dfed2317-48be-4840-9d15-d32114c466af,1,0,"2022-01-20 01:02:35","2022-01-20 01:02:35"
1430,47.926,11.086312,357.326712,27031,"BELD Broadband",speedtest.beld.net:8080,https://www.speedtest.net/result/c/fc2c7ef4-2554-4af8-a62a-0b71662cdf93,1,0,"2022-01-20 01:04:32","2022-01-20 01:04:32"
1431,43.042,13.880312,354.021192,27031,"BELD Broadband",speedtest.beld.net:8080,https://www.speedtest.net/result/c/87bc769b-dd98-4ea0-9f6f-6ebbbdef96b8,1,0,"2022-01-20 01:06:33","2022-01-20 01:06:33"
1432,46.86,11.72352,361.54768,27031,"BELD Broadband",speedtest.beld.net:8080,https://www.speedtest.net/result/c/0979cb43-8152-412f-a6c8-c931e3fc4075,1,0,"2022-01-20 01:08:36","2022-01-20 01:08:36"
1433,54.737,8.445016,356.315376,29122,"i3 Broadband",speedtest.fullchannel.net:8080,https://www.speedtest.net/result/c/a59fc2c7-225d-44da-af97-512dade2ce45,1,0,"2022-01-20 01:10:39","2022-01-20 01:10:39"
1434,54.662,12.248912,359.458856,12530,"Granite State Communications",gstnetworks.net:8080,https://www.speedtest.net/result/c/eaea4fd6-fb87-41ed-9110-96d845f5e05c,1,0,"2022-01-20 01:12:40","2022-01-20 01:12:40"
1435,41.051,9.643848,360.465656,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/4b0f76c1-3ed9-4455-8d59-2412f5af6af4,1,0,"2022-01-20 01:14:34","2022-01-20 01:14:34"
1436,48.018,17.53048,360.163624,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/3bc1c49f-d4b3-4251-8265-14a22a288d11,1,0,"2022-01-20 01:16:30","2022-01-20 01:16:30"
1437,52.317,8.193624,354.896384,27031,"BELD Broadband",speedtest.beld.net:8080,https://www.speedtest.net/result/c/83d69c15-7663-41db-a2bb-0b1b4c135334,1,0,"2022-01-20 01:18:32","2022-01-20 01:18:32"
1438,50.582,21.51228,358.75044,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/2e8e864d-caa3-45ca-a53f-f6912be4680f,1,0,"2022-01-20 01:20:33","2022-01-20 01:20:33"
1439,45.101,14.674968,357.999736,4920,"Norwood Light Broadband",speedtest.norwoodlight.com:8080,https://www.speedtest.net/result/c/8d7d8334-226c-4160-a93e-5e8971bef150,1,0,"2022-01-20 01:22:31","2022-01-20 01:22:31"
1440,37.158,8.861784,354.530192,4920,"Norwood Light Broadband",speedtest.norwoodlight.com:8080,https://www.speedtest.net/result/c/c49d2abf-a734-4d17-b610-4d96a8a1e652,1,0,"2022-01-20 01:24:32","2022-01-20 01:24:32"
1441,44.703,8.580728,353.718736,27031,"BELD Broadband",speedtest.beld.net:8080,https://www.speedtest.net/result/c/98486460-b53e-4362-9489-cfdb4abb081d,1,0,"2022-01-20 01:26:30","2022-01-20 01:26:30"
1442,45.397,7.274472,357.576192,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/bad95c90-af5b-45d3-9456-b24b7d441506,1,0,"2022-01-20 01:28:33","2022-01-20 01:28:33"
1443,50.091,20.007328,357.846496,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/7431340a-fcf2-44fc-a9c7-b53ea8c8a84a,1,0,"2022-01-20 01:30:36","2022-01-20 01:30:36"
1444,91.514,11.168904,354.305368,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/907ee1ed-2ac8-4615-b2bf-ddb4881ab25f,1,0,"2022-01-20 01:32:37","2022-01-20 01:32:37"
1445,83.862,15.607816,357.2494,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/06e0d238-4721-4c1f-972f-94b67cf79ae8,1,0,"2022-01-20 01:34:36","2022-01-20 01:34:36"
1446,79.896,15.105976,357.84484,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/d70a8360-0fdf-4233-85d9-fc05aa80fec3,1,0,"2022-01-20 01:36:32","2022-01-20 01:36:32"
1447,46.865,13.913688,355.988832,4920,"Norwood Light Broadband",speedtest.norwoodlight.com:8080,https://www.speedtest.net/result/c/93b48b6e-b2da-406d-84fe-b5f7e84db4c5,1,0,"2022-01-20 01:38:33","2022-01-20 01:38:33"
1448,49.681,16.940056,359.39276,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/55402746-92b0-4f18-8cbb-ac97f9a86893,1,0,"2022-01-20 01:40:31","2022-01-20 01:40:31"
1449,55.145,5.229072,357.25096,4920,"Norwood Light Broadband",speedtest.norwoodlight.com:8080,https://www.speedtest.net/result/c/0c5ea83f-6fbe-4d7b-9d8d-eac82d272841,1,0,"2022-01-20 01:42:32","2022-01-20 01:42:32"
1450,47.868,6.864304,150.35004,4981,SELCO,speedtest.townisp.com:8080,https://www.speedtest.net/result/c/fba076a8-b9a3-4e61-ac61-0351fc41a956,1,0,"2022-01-20 01:44:34","2022-01-20 01:44:34"
1451,49.09,10.539416,361.664128,4920,"Norwood Light Broadband",speedtest.norwoodlight.com:8080,https://www.speedtest.net/result/c/1e92ba99-1134-4dba-aacd-6b2ea1beb49a,1,0,"2022-01-20 01:46:34","2022-01-20 01:46:34"
1452,45.173,18.29076,352.137984,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/ce1d014f-d582-47b2-827a-d875d2f17830,1,0,"2022-01-20 01:48:32","2022-01-20 01:48:32"
1453,82.006,20.671424,362.128808,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/82960dd5-6768-4df0-9744-9bdb36be7a77,1,0,"2022-01-20 01:50:34","2022-01-20 01:50:34"
1454,43.812,17.380088,357.7088,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/7ec5db39-c7eb-4934-8814-41c7d0770f06,1,0,"2022-01-20 01:52:32","2022-01-20 01:52:32"
1455,42.266,7.954312,367.372088,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/58fc2eb6-36b0-4bf5-8c43-f95ac7fd50c2,1,0,"2022-01-20 01:54:37","2022-01-20 01:54:37"
1456,45.475,6.22556,360.02004,27031,"BELD Broadband",speedtest.beld.net:8080,https://www.speedtest.net/result/c/b866e1a9-581a-49b9-8d9e-0bd7a54462f9,1,0,"2022-01-20 01:56:25","2022-01-20 01:56:25"
1457,95.474,9.412968,356.165472,4920,"Norwood Light Broadband",speedtest.norwoodlight.com:8080,https://www.speedtest.net/result/c/0942016f-6dae-46aa-8219-75c087b2e9e3,1,0,"2022-01-20 01:58:35","2022-01-20 01:58:35"
1458,93.175,4.040912,361.881904,4920,"Norwood Light Broadband",speedtest.norwoodlight.com:8080,https://www.speedtest.net/result/c/a86d6188-ab34-481f-96ea-12a3161d3057,1,0,"2022-01-20 02:00:33","2022-01-20 02:00:33"
1459,89.989,8.2734,353.678968,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/cefad036-947f-4b2f-b63f-662ede51f6d5,1,0,"2022-01-20 02:02:28","2022-01-20 02:02:28"
1460,90.385,9.701216,355.159112,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/04b02a15-16ee-4948-bd24-7c431f1a11e4,1,0,"2022-01-20 02:04:30","2022-01-20 02:04:30"
1461,41.333,10.396072,356.875872,12530,"Granite State Communications",gstnetworks.net:8080,https://www.speedtest.net/result/c/f7186637-37fb-403a-bf6d-ab16b346f727,1,0,"2022-01-20 02:06:37","2022-01-20 02:06:37"
1462,48.3,11.629688,362.019112,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/14ea9107-6a3c-4bfa-b56d-e966f83ca455,1,0,"2022-01-20 02:08:33","2022-01-20 02:08:33"
1463,51.405,8.998216,364.197248,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/313940bd-0139-4bbb-bd83-151c337bc46d,1,0,"2022-01-20 02:10:34","2022-01-20 02:10:34"
1464,45.93,7.194976,357.421224,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/c26ccd04-5489-46a6-bb7f-98fca581575a,1,0,"2022-01-20 02:12:30","2022-01-20 02:12:30"
1465,75.611,7.776176,355.783672,27031,"BELD Broadband",speedtest.beld.net:8080,https://www.speedtest.net/result/c/04ee8f0c-b1b6-4bca-850b-8c820a757775,1,0,"2022-01-20 02:14:33","2022-01-20 02:14:33"
1466,45.41,4.618864,355.836072,27031,"BELD Broadband",speedtest.beld.net:8080,https://www.speedtest.net/result/c/e60a7f4e-c47b-4e34-8a65-345352bccd66,1,0,"2022-01-20 02:16:34","2022-01-20 02:16:34"
1467,39.892,8.08868,355.166912,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/6e1d047a-8be9-43ad-aecf-7d11b9de25bf,1,0,"2022-01-20 02:18:34","2022-01-20 02:18:34"
1468,46.489,10.658928,354.427104,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/9529be48-a5fa-4624-8c19-8f2a82492560,1,0,"2022-01-20 02:20:33","2022-01-20 02:20:33"
1469,45.669,11.035736,355.17432,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/02e1f63c-0413-4eb1-9927-730925a90f28,1,0,"2022-01-20 02:22:35","2022-01-20 02:22:35"
1470,44.15,8.940792,356.6244,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/804d4c61-f318-4313-942b-8a5e0484fad8,1,0,"2022-01-20 02:24:31","2022-01-20 02:24:31"
1471,47.634,5.42452,366.226672,4981,SELCO,speedtest.townisp.com:8080,https://www.speedtest.net/result/c/03a740e3-412e-40f1-80e6-8937dd23ffe7,1,0,"2022-01-20 02:26:40","2022-01-20 02:26:40"
1472,51.024,6.198928,358.355536,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/3be003e8-f8b2-4fbb-9929-e961172adf3b,1,0,"2022-01-20 02:28:33","2022-01-20 02:28:33"
1473,54.395,4.522648,355.855296,12530,"Granite State Communications",gstnetworks.net:8080,https://www.speedtest.net/result/c/640f6f6e-cc96-4384-ab5d-9126cdf326f9,1,0,"2022-01-20 02:30:35","2022-01-20 02:30:35"
1474,49.903,3.982368,361.079624,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/7286584c-9b98-4a4c-b2a9-f9448209f7d7,1,0,"2022-01-20 02:32:32","2022-01-20 02:32:32"
1475,46.43,7.715712,359.08556,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/8550ba1e-bd1c-40ac-9c5e-15c33608b95d,1,0,"2022-01-20 02:34:31","2022-01-20 02:34:31"
1476,44.926,5.309656,359.191424,12530,"Granite State Communications",gstnetworks.net:8080,https://www.speedtest.net/result/c/225ed8d9-b509-42c1-a877-230416eb66fa,1,0,"2022-01-20 02:36:32","2022-01-20 02:36:32"
1477,52.722,9.559192,354.622128,4981,SELCO,speedtest.townisp.com:8080,https://www.speedtest.net/result/c/ed99b9c6-adf1-468d-ba62-c018d0246d21,1,0,"2022-01-20 02:38:38","2022-01-20 02:38:38"
1478,47.821,6.03048,352.424392,4920,"Norwood Light Broadband",speedtest.norwoodlight.com:8080,https://www.speedtest.net/result/c/000ae17c-b635-48da-a91e-b275a1c6b98e,1,0,"2022-01-20 02:40:35","2022-01-20 02:40:35"
1479,45.541,9.219216,358.08856,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/15719c63-d5f7-49f4-91e5-353bdb53be12,1,0,"2022-01-20 02:42:34","2022-01-20 02:42:34"
1480,43.73,6.478784,355.071952,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/59108a83-4b27-465a-b28f-3a13b968903e,1,0,"2022-01-20 02:44:33","2022-01-20 02:44:33"
1481,43.426,6.264688,350.636592,4920,"Norwood Light Broadband",speedtest.norwoodlight.com:8080,https://www.speedtest.net/result/c/fbb0409d-6466-41c9-8fb6-c9a97396e00c,1,0,"2022-01-20 02:46:34","2022-01-20 02:46:34"
1482,50.355,8.330976,356.709248,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/123d0d41-0739-47c5-bb05-afc9f2d32146,1,0,"2022-01-20 02:48:30","2022-01-20 02:48:30"
1483,41.282,6.78164,354.965672,27031,"BELD Broadband",speedtest.beld.net:8080,https://www.speedtest.net/result/c/f0262b4f-e550-4e4c-974a-6388169cd3af,1,0,"2022-01-20 02:50:34","2022-01-20 02:50:34"
1484,46.288,6.301272,357.53548,27031,"BELD Broadband",speedtest.beld.net:8080,https://www.speedtest.net/result/c/5d8101a6-c47b-4b39-bcd0-21203941a5bd,1,0,"2022-01-20 02:52:28","2022-01-20 02:52:28"
1485,49.085,3.94624,357.936256,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/e9cbdaff-e7f3-4592-897c-a39dea62bbfa,1,0,"2022-01-20 02:54:33","2022-01-20 02:54:33"
1486,49.251,5.619072,358.23936,12530,"Granite State Communications",gstnetworks.net:8080,https://www.speedtest.net/result/c/01809e86-fc7e-4618-a00a-dc8b6d033df8,1,0,"2022-01-20 02:56:40","2022-01-20 02:56:40"
1487,47.707,6.925,356.63592,4920,"Norwood Light Broadband",speedtest.norwoodlight.com:8080,https://www.speedtest.net/result/c/e754d7f5-e787-43c9-b975-a8bc4146c0bc,1,0,"2022-01-20 02:58:35","2022-01-20 02:58:35"
1488,57.09,10.206048,359.23668,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/23e79d0c-dec1-4dfb-a09c-7dde516a5491,1,0,"2022-01-20 03:00:34","2022-01-20 03:00:34"
1489,49.472,17.8656,358.601568,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/7e02c3f7-a16c-47da-9910-9dbf4614efe4,1,0,"2022-01-20 03:02:28","2022-01-20 03:02:28"
1490,51.179,9.702296,354.204416,4920,"Norwood Light Broadband",speedtest.norwoodlight.com:8080,https://www.speedtest.net/result/c/a668077e-e3f2-421d-adf0-0efd7e27671b,1,0,"2022-01-20 03:04:29","2022-01-20 03:04:29"
1491,41.773,24.254848,360.01552,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/f41c98d9-9888-4e8f-acae-ad1a3c4b172b,1,0,"2022-01-20 03:06:36","2022-01-20 03:06:36"
1492,40.546,18.637664,355.472472,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/f325bac8-faeb-4c2d-a7ab-1e6c16b9b571,1,0,"2022-01-20 03:08:38","2022-01-20 03:08:38"
1493,91.563,9.615408,363.442072,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/584f08e6-3384-4734-994e-7eb24ff6100a,1,0,"2022-01-20 03:10:33","2022-01-20 03:10:33"
1494,73.309,19.061376,358.14532,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/1969f26e-f299-42ff-81b1-37b5ad7abbe8,1,0,"2022-01-20 03:12:32","2022-01-20 03:12:32"
1495,48.523,11.096192,361.081024,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/e1c15983-f61a-4094-8977-612b2774ac03,1,0,"2022-01-20 03:14:34","2022-01-20 03:14:34"
1496,45.955,15.030672,359.415056,27031,"BELD Broadband",speedtest.beld.net:8080,https://www.speedtest.net/result/c/36347fe0-555e-4b95-a8f2-35316b223dbf,1,0,"2022-01-20 03:16:33","2022-01-20 03:16:33"
1497,82.27,27.117208,363.706656,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/8966722a-87a8-4efb-8119-925570310f9b,1,0,"2022-01-20 03:18:36","2022-01-20 03:18:36"
1498,42.938,25.972,359.936344,12530,"Granite State Communications",gstnetworks.net:8080,https://www.speedtest.net/result/c/60a89575-b5f4-40d3-b959-98a391355e5f,1,0,"2022-01-20 03:20:35","2022-01-20 03:20:35"
1499,47.919,22.559816,364.109904,4920,"Norwood Light Broadband",speedtest.norwoodlight.com:8080,https://www.speedtest.net/result/c/b6a91826-5b8b-4a03-ac7f-19b138de7a1c,1,0,"2022-01-20 03:22:39","2022-01-20 03:22:39"
1500,43.14,26.689584,359.855248,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/b3f1be93-6baa-45d3-aa68-650b365a6bd4,1,0,"2022-01-20 03:24:35","2022-01-20 03:24:35"
1501,47.393,92.488456,357.387448,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/60146e55-ddbe-4c1d-af2d-22c9be3f1613,1,0,"2022-01-20 03:26:31","2022-01-20 03:26:31"
1502,44.673,167.931736,370.009448,4920,"Norwood Light Broadband",speedtest.norwoodlight.com:8080,https://www.speedtest.net/result/c/94b78862-ce3d-4ad7-bea1-2c5fa79da46a,1,0,"2022-01-20 03:28:39","2022-01-20 03:28:39"
1503,38.218,74.127944,356.334856,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/cd430263-d8f7-464c-9bb3-36ffa76b609f,1,0,"2022-01-20 03:30:34","2022-01-20 03:30:34"
1504,44.752,49.121384,357.714104,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/ce771804-032f-4b4b-94c1-3a7e93a7e085,1,0,"2022-01-20 03:32:31","2022-01-20 03:32:31"
1505,28.759,28.74044,361.499968,4920,"Norwood Light Broadband",speedtest.norwoodlight.com:8080,https://www.speedtest.net/result/c/b1e7790e-2fb9-4180-af15-c2c123899c0d,1,0,"2022-01-20 03:34:32","2022-01-20 03:34:32"
1506,37.63,98.891056,362.288104,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/a9f14fb8-69a5-409e-b220-81cf276106f2,1,0,"2022-01-20 03:36:34","2022-01-20 03:36:34"
1507,27.648,101.716928,351.8278,4981,SELCO,speedtest.townisp.com:8080,https://www.speedtest.net/result/c/a7f55ff1-0f36-4aaf-85d6-5ebaa3a2d190,1,0,"2022-01-20 03:38:28","2022-01-20 03:38:28"
1508,40.566,61.618776,361.486864,27031,"BELD Broadband",speedtest.beld.net:8080,https://www.speedtest.net/result/c/78096d2b-35fb-4a69-b033-06d7bf10e5f9,1,0,"2022-01-20 03:40:35","2022-01-20 03:40:35"
1509,35.259,70.86024,356.698712,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/ebc3953e-2a77-44cf-bb08-c27d47cefd29,1,0,"2022-01-20 03:42:33","2022-01-20 03:42:33"
1510,44.053,73.237728,357.343816,12530,"Granite State Communications",gstnetworks.net:8080,https://www.speedtest.net/result/c/d3b57beb-e23f-47e7-a8f8-426d05feccc0,1,0,"2022-01-20 03:44:33","2022-01-20 03:44:33"
1511,44.354,77.945544,359.689168,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/e073d720-40d1-419f-9cd1-8293703a5b56,1,0,"2022-01-20 03:46:30","2022-01-20 03:46:30"
1512,35.156,77.694832,358.477632,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/f0f1d265-29dc-4291-82df-27c9ffdb2081,1,0,"2022-01-20 03:48:32","2022-01-20 03:48:32"
1513,9.286,139.882224,358.610672,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/f3098c1a-42b3-4316-b20e-9b46ffc8eaa3,1,0,"2022-01-20 03:50:31","2022-01-20 03:50:31"
1514,31.016,162.89704,356.445272,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/833d9a8d-9872-4a72-965d-6e12f4d99b0f,1,0,"2022-01-20 03:52:25","2022-01-20 03:52:25"
1515,13.721,114.690616,343.489176,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/e4b84084-6a36-4396-9d35-37135e7da5a7,1,0,"2022-01-20 03:54:28","2022-01-20 03:54:28"
1516,15.42,140.089776,356.959968,1774,Comcast,stosat-ndhm-01.sys.comcast.net:8080,https://www.speedtest.net/result/c/259744a7-0637-4b63-a084-f803884a0bdf,1,0,"2022-01-20 03:56:30","2022-01-20 03:56:30"
1517,11.502,228.143152,355.712784,4920,"Norwood Light Broadband",speedtest.norwoodlight.com:8080,https://www.speedtest.net/result/c/95e9d5ed-5778-44b8-b773-74a855920b65,1,0,"2022-01-20 03:58:28","2022-01-20 03:58:28"
1518,6.998,180.03296,355.845248,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/b9e68e39-426d-4a01-8f6f-1719a5264633,1,0,"2022-01-20 04:00:25","2022-01-20 04:00:25"
1519,5.012,224.044312,356.762568,27031,"BELD Broadband",speedtest.beld.net:8080,https://www.speedtest.net/result/c/f7514c71-85aa-41b2-a6b5-6540e3c52486,1,0,"2022-01-20 04:02:23","2022-01-20 04:02:23"
1520,4.869,162.805432,357.079504,25323,iboss,speedtest.bos01.infrastructure.iboss.cloud:8080,https://www.speedtest.net/result/c/bfa18192-7c9a-4915-a084-003108602ebe,1,0,"2022-01-20 04:04:26","2022-01-20 04:04:26"
